"","syncom","strain","dpi","r","type","fraction"
"27924","S3.02","spfa2","14dpi",19.2,"random_fraction",0.549618320610687
"27925","S3.02","spfa2","14dpi",19.4,"aggregate_fraction",0.00763358778625954
"27926","S3.02","spfa2","14dpi",19.4,"regular_fraction",0.458015267175573
"27927","S3.02","spfa2","14dpi",19.4,"random_fraction",0.534351145038168
"27928","S3.02","spfa2","14dpi",19.6,"aggregate_fraction",0.00763358778625954
"27929","S3.02","spfa2","14dpi",19.6,"regular_fraction",0.450381679389313
"27930","S3.02","spfa2","14dpi",19.6,"random_fraction",0.541984732824427
"27931","S3.02","spfa2","14dpi",19.8,"aggregate_fraction",0.00763358778625954
"27932","S3.02","spfa2","14dpi",19.8,"regular_fraction",0.465648854961832
"27933","S3.02","spfa2","14dpi",19.8,"random_fraction",0.526717557251908
"27934","S3.02","spfa2","14dpi",20,"aggregate_fraction",0.00763358778625954
"27935","S3.02","spfa2","14dpi",20,"regular_fraction",0.458015267175573
"27936","S3.02","spfa2","14dpi",20,"random_fraction",0.534351145038168
"27937","S3.02","spfa2","14dpi",20.2,"aggregate_fraction",0.00763358778625954
"27938","S3.02","spfa2","14dpi",20.2,"regular_fraction",0.465648854961832
"27939","S3.02","spfa2","14dpi",20.2,"random_fraction",0.526717557251908
"27940","S3.02","spfa2","14dpi",20.4,"aggregate_fraction",0.00763358778625954
"27941","S3.02","spfa2","14dpi",20.4,"regular_fraction",0.480916030534351
"27942","S3.02","spfa2","14dpi",20.4,"random_fraction",0.511450381679389
"27943","S3.02","spfa2","14dpi",20.6,"aggregate_fraction",0.00763358778625954
"27944","S3.02","spfa2","14dpi",20.6,"regular_fraction",0.480916030534351
"27945","S3.02","spfa2","14dpi",20.6,"random_fraction",0.511450381679389
"27946","S3.02","spfa2","14dpi",20.8,"aggregate_fraction",0.00763358778625954
"27947","S3.02","spfa2","14dpi",20.8,"regular_fraction",0.480916030534351
"27948","S3.02","spfa2","14dpi",20.8,"random_fraction",0.511450381679389
"27949","S3.02","spfa2","14dpi",21,"aggregate_fraction",0.0152671755725191
"27950","S3.02","spfa2","14dpi",21,"regular_fraction",0.473282442748092
"27951","S3.02","spfa2","14dpi",21,"random_fraction",0.511450381679389
"27952","S3.02","spfa2","14dpi",21.2,"aggregate_fraction",0.0152671755725191
"27953","S3.02","spfa2","14dpi",21.2,"regular_fraction",0.480916030534351
"27954","S3.02","spfa2","14dpi",21.2,"random_fraction",0.50381679389313
"27955","S3.02","spfa2","14dpi",21.4,"aggregate_fraction",0.0229007633587786
"27956","S3.02","spfa2","14dpi",21.4,"regular_fraction",0.488549618320611
"27957","S3.02","spfa2","14dpi",21.4,"random_fraction",0.488549618320611
"27958","S3.02","spfa2","14dpi",21.6,"aggregate_fraction",0.0229007633587786
"27959","S3.02","spfa2","14dpi",21.6,"regular_fraction",0.480916030534351
"27960","S3.02","spfa2","14dpi",21.6,"random_fraction",0.49618320610687
"27961","S3.02","spfa2","14dpi",21.8,"aggregate_fraction",0.0152671755725191
"27962","S3.02","spfa2","14dpi",21.8,"regular_fraction",0.473282442748092
"27963","S3.02","spfa2","14dpi",21.8,"random_fraction",0.511450381679389
"27964","S3.02","spfa2","14dpi",22,"aggregate_fraction",0.0152671755725191
"27965","S3.02","spfa2","14dpi",22,"regular_fraction",0.473282442748092
"27966","S3.02","spfa2","14dpi",22,"random_fraction",0.511450381679389
"27967","S3.02","spfa2","14dpi",22.2,"aggregate_fraction",0.0152671755725191
"27968","S3.02","spfa2","14dpi",22.2,"regular_fraction",0.50381679389313
"27969","S3.02","spfa2","14dpi",22.2,"random_fraction",0.480916030534351
"27970","S3.02","spfa2","14dpi",22.4,"aggregate_fraction",0.00763358778625954
"27971","S3.02","spfa2","14dpi",22.4,"regular_fraction",0.49618320610687
"27972","S3.02","spfa2","14dpi",22.4,"random_fraction",0.49618320610687
"27973","S3.02","spfa2","14dpi",22.6,"aggregate_fraction",0.00763358778625954
"27974","S3.02","spfa2","14dpi",22.6,"regular_fraction",0.488549618320611
"27975","S3.02","spfa2","14dpi",22.6,"random_fraction",0.50381679389313
"27976","S3.02","spfa2","14dpi",22.8,"aggregate_fraction",0.00763358778625954
"27977","S3.02","spfa2","14dpi",22.8,"regular_fraction",0.488549618320611
"27978","S3.02","spfa2","14dpi",22.8,"random_fraction",0.50381679389313
"27979","S3.02","spfa2","14dpi",23,"aggregate_fraction",0.00763358778625954
"27980","S3.02","spfa2","14dpi",23,"regular_fraction",0.50381679389313
"27981","S3.02","spfa2","14dpi",23,"random_fraction",0.488549618320611
"27982","S3.02","spfa2","14dpi",23.2,"aggregate_fraction",0.00763358778625954
"27983","S3.02","spfa2","14dpi",23.2,"regular_fraction",0.50381679389313
"27984","S3.02","spfa2","14dpi",23.2,"random_fraction",0.488549618320611
"27985","S3.02","spfa2","14dpi",23.4,"aggregate_fraction",0.00763358778625954
"27986","S3.02","spfa2","14dpi",23.4,"regular_fraction",0.473282442748092
"27987","S3.02","spfa2","14dpi",23.4,"random_fraction",0.519083969465649
"27988","S3.02","spfa2","14dpi",23.6,"aggregate_fraction",0.00763358778625954
"27989","S3.02","spfa2","14dpi",23.6,"regular_fraction",0.473282442748092
"27990","S3.02","spfa2","14dpi",23.6,"random_fraction",0.519083969465649
"27991","S3.02","spfa2","14dpi",23.8,"aggregate_fraction",0.00763358778625954
"27992","S3.02","spfa2","14dpi",23.8,"regular_fraction",0.480916030534351
"27993","S3.02","spfa2","14dpi",23.8,"random_fraction",0.511450381679389
"27994","S3.02","spfa2","14dpi",24,"aggregate_fraction",0.0152671755725191
"27995","S3.02","spfa2","14dpi",24,"regular_fraction",0.473282442748092
"27996","S3.02","spfa2","14dpi",24,"random_fraction",0.511450381679389
"27997","S3.02","spfa2","14dpi",24.2,"aggregate_fraction",0.0152671755725191
"27998","S3.02","spfa2","14dpi",24.2,"regular_fraction",0.473282442748092
"27999","S3.02","spfa2","14dpi",24.2,"random_fraction",0.511450381679389
"28000","S3.02","spfa2","14dpi",24.4,"aggregate_fraction",0.0152671755725191
"28001","S3.02","spfa2","14dpi",24.4,"regular_fraction",0.473282442748092
"28002","S3.02","spfa2","14dpi",24.4,"random_fraction",0.511450381679389
"28003","S3.02","spfa2","14dpi",24.6,"aggregate_fraction",0.00763358778625954
"28004","S3.02","spfa2","14dpi",24.6,"regular_fraction",0.480916030534351
"28005","S3.02","spfa2","14dpi",24.6,"random_fraction",0.511450381679389
"28006","S3.02","spfa2","14dpi",24.8,"aggregate_fraction",0.00763358778625954
"28007","S3.02","spfa2","14dpi",24.8,"regular_fraction",0.473282442748092
"28008","S3.02","spfa2","14dpi",24.8,"random_fraction",0.519083969465649
"28009","S3.02","spfa2","14dpi",25,"aggregate_fraction",0.00763358778625954
"28010","S3.02","spfa2","14dpi",25,"regular_fraction",0.480916030534351
"28011","S3.02","spfa2","14dpi",25,"random_fraction",0.511450381679389
"28012","S3.02","spfa2","14dpi",25.2,"aggregate_fraction",0.00763358778625954
"28013","S3.02","spfa2","14dpi",25.2,"regular_fraction",0.465648854961832
"28014","S3.02","spfa2","14dpi",25.2,"random_fraction",0.526717557251908
"28015","S3.02","spfa2","14dpi",25.4,"aggregate_fraction",0.00763358778625954
"28016","S3.02","spfa2","14dpi",25.4,"regular_fraction",0.465648854961832
"28017","S3.02","spfa2","14dpi",25.4,"random_fraction",0.526717557251908
"28018","S3.02","spfa2","14dpi",25.6,"aggregate_fraction",0.00763358778625954
"28019","S3.02","spfa2","14dpi",25.6,"regular_fraction",0.458015267175573
"28020","S3.02","spfa2","14dpi",25.6,"random_fraction",0.534351145038168
"28021","S3.02","spfa2","14dpi",25.8,"aggregate_fraction",0.00763358778625954
"28022","S3.02","spfa2","14dpi",25.8,"regular_fraction",0.458015267175573
"28023","S3.02","spfa2","14dpi",25.8,"random_fraction",0.534351145038168
"28024","S3.02","spfa2","14dpi",26,"aggregate_fraction",0
"28025","S3.02","spfa2","14dpi",26,"regular_fraction",0.465648854961832
"28026","S3.02","spfa2","14dpi",26,"random_fraction",0.534351145038168
"28027","S3.02","spfa2","14dpi",26.2,"aggregate_fraction",0
"28028","S3.02","spfa2","14dpi",26.2,"regular_fraction",0.458015267175573
"28029","S3.02","spfa2","14dpi",26.2,"random_fraction",0.541984732824427
"28030","S3.02","spfa2","14dpi",26.4,"aggregate_fraction",0
"28031","S3.02","spfa2","14dpi",26.4,"regular_fraction",0.458015267175573
"28032","S3.02","spfa2","14dpi",26.4,"random_fraction",0.541984732824427
"28033","S3.02","spfa2","14dpi",26.6,"aggregate_fraction",0.00763358778625954
"28034","S3.02","spfa2","14dpi",26.6,"regular_fraction",0.473282442748092
"28035","S3.02","spfa2","14dpi",26.6,"random_fraction",0.519083969465649
"28036","S3.02","spfa2","14dpi",26.8,"aggregate_fraction",0.00763358778625954
"28037","S3.02","spfa2","14dpi",26.8,"regular_fraction",0.473282442748092
"28038","S3.02","spfa2","14dpi",26.8,"random_fraction",0.519083969465649
"28039","S3.02","spfa2","14dpi",27,"aggregate_fraction",0.0152671755725191
"28040","S3.02","spfa2","14dpi",27,"regular_fraction",0.473282442748092
"28041","S3.02","spfa2","14dpi",27,"random_fraction",0.511450381679389
"28042","S3.02","spfa2","14dpi",27.2,"aggregate_fraction",0.0229007633587786
"28043","S3.02","spfa2","14dpi",27.2,"regular_fraction",0.480916030534351
"28044","S3.02","spfa2","14dpi",27.2,"random_fraction",0.49618320610687
"28045","S3.02","spfa2","14dpi",27.4,"aggregate_fraction",0.0229007633587786
"28046","S3.02","spfa2","14dpi",27.4,"regular_fraction",0.480916030534351
"28047","S3.02","spfa2","14dpi",27.4,"random_fraction",0.49618320610687
"28048","S3.02","spfa2","14dpi",27.6,"aggregate_fraction",0.0229007633587786
"28049","S3.02","spfa2","14dpi",27.6,"regular_fraction",0.473282442748092
"28050","S3.02","spfa2","14dpi",27.6,"random_fraction",0.50381679389313
"28051","S3.02","spfa2","14dpi",27.8,"aggregate_fraction",0.0229007633587786
"28052","S3.02","spfa2","14dpi",27.8,"regular_fraction",0.480916030534351
"28053","S3.02","spfa2","14dpi",27.8,"random_fraction",0.49618320610687
"28054","S3.02","spfa2","14dpi",28,"aggregate_fraction",0.0229007633587786
"28055","S3.02","spfa2","14dpi",28,"regular_fraction",0.480916030534351
"28056","S3.02","spfa2","14dpi",28,"random_fraction",0.49618320610687
"28057","S3.02","spfa2","14dpi",28.2,"aggregate_fraction",0.0229007633587786
"28058","S3.02","spfa2","14dpi",28.2,"regular_fraction",0.488549618320611
"28059","S3.02","spfa2","14dpi",28.2,"random_fraction",0.488549618320611
"28060","S3.02","spfa2","14dpi",28.4,"aggregate_fraction",0.0152671755725191
"28061","S3.02","spfa2","14dpi",28.4,"regular_fraction",0.480916030534351
"28062","S3.02","spfa2","14dpi",28.4,"random_fraction",0.50381679389313
"28063","S3.02","spfa2","14dpi",28.6,"aggregate_fraction",0.0152671755725191
"28064","S3.02","spfa2","14dpi",28.6,"regular_fraction",0.480916030534351
"28065","S3.02","spfa2","14dpi",28.6,"random_fraction",0.50381679389313
"28066","S3.02","spfa2","14dpi",28.8,"aggregate_fraction",0.0152671755725191
"28067","S3.02","spfa2","14dpi",28.8,"regular_fraction",0.480916030534351
"28068","S3.02","spfa2","14dpi",28.8,"random_fraction",0.50381679389313
"28069","S3.02","spfa2","14dpi",29,"aggregate_fraction",0.0152671755725191
"28070","S3.02","spfa2","14dpi",29,"regular_fraction",0.473282442748092
"28071","S3.02","spfa2","14dpi",29,"random_fraction",0.511450381679389
"28072","S3.02","spfa2","14dpi",29.2,"aggregate_fraction",0.0152671755725191
"28073","S3.02","spfa2","14dpi",29.2,"regular_fraction",0.473282442748092
"28074","S3.02","spfa2","14dpi",29.2,"random_fraction",0.511450381679389
"28075","S3.02","spfa2","14dpi",29.4,"aggregate_fraction",0.0229007633587786
"28076","S3.02","spfa2","14dpi",29.4,"regular_fraction",0.473282442748092
"28077","S3.02","spfa2","14dpi",29.4,"random_fraction",0.50381679389313
"28078","S3.02","spfa2","14dpi",29.6,"aggregate_fraction",0.0229007633587786
"28079","S3.02","spfa2","14dpi",29.6,"regular_fraction",0.473282442748092
"28080","S3.02","spfa2","14dpi",29.6,"random_fraction",0.50381679389313
"28081","S3.02","spfa2","14dpi",29.8,"aggregate_fraction",0.0305343511450382
"28082","S3.02","spfa2","14dpi",29.8,"regular_fraction",0.480916030534351
"28083","S3.02","spfa2","14dpi",29.8,"random_fraction",0.488549618320611
"28084","S3.02","spfa2","14dpi",30,"aggregate_fraction",0.0229007633587786
"28085","S3.02","spfa2","14dpi",30,"regular_fraction",0.473282442748092
"28086","S3.02","spfa2","14dpi",30,"random_fraction",0.50381679389313
"28087","S3.03","mr01","07dpi",0,"aggregate_fraction",1
"28088","S3.03","mr01","07dpi",0,"regular_fraction",0
"28089","S3.03","mr01","07dpi",0,"random_fraction",0
"28090","S3.03","mr01","07dpi",0.2,"aggregate_fraction",0.25
"28091","S3.03","mr01","07dpi",0.2,"regular_fraction",0.75
"28092","S3.03","mr01","07dpi",0.2,"random_fraction",0
"28093","S3.03","mr01","07dpi",0.4,"aggregate_fraction",0.0526315789473684
"28094","S3.03","mr01","07dpi",0.4,"regular_fraction",0.947368421052632
"28095","S3.03","mr01","07dpi",0.4,"random_fraction",0
"28096","S3.03","mr01","07dpi",0.6,"aggregate_fraction",0.0454545454545455
"28097","S3.03","mr01","07dpi",0.6,"regular_fraction",0.727272727272727
"28098","S3.03","mr01","07dpi",0.6,"random_fraction",0.227272727272727
"28099","S3.03","mr01","07dpi",0.8,"aggregate_fraction",0.027027027027027
"28100","S3.03","mr01","07dpi",0.8,"regular_fraction",0.324324324324324
"28101","S3.03","mr01","07dpi",0.8,"random_fraction",0.648648648648649
"28102","S3.03","mr01","07dpi",1,"aggregate_fraction",0.0350877192982456
"28103","S3.03","mr01","07dpi",1,"regular_fraction",0.245614035087719
"28104","S3.03","mr01","07dpi",1,"random_fraction",0.719298245614035
"28105","S3.03","mr01","07dpi",1.2,"aggregate_fraction",0.118421052631579
"28106","S3.03","mr01","07dpi",1.2,"regular_fraction",0.131578947368421
"28107","S3.03","mr01","07dpi",1.2,"random_fraction",0.75
"28108","S3.03","mr01","07dpi",1.4,"aggregate_fraction",0.392857142857143
"28109","S3.03","mr01","07dpi",1.4,"regular_fraction",0.0357142857142857
"28110","S3.03","mr01","07dpi",1.4,"random_fraction",0.571428571428571
"28111","S3.03","mr01","07dpi",1.6,"aggregate_fraction",0.549450549450549
"28112","S3.03","mr01","07dpi",1.6,"regular_fraction",0.010989010989011
"28113","S3.03","mr01","07dpi",1.6,"random_fraction",0.43956043956044
"28114","S3.03","mr01","07dpi",1.8,"aggregate_fraction",0.602150537634409
"28115","S3.03","mr01","07dpi",1.8,"regular_fraction",0.010752688172043
"28116","S3.03","mr01","07dpi",1.8,"random_fraction",0.387096774193548
"28117","S3.03","mr01","07dpi",2,"aggregate_fraction",0.614583333333333
"28118","S3.03","mr01","07dpi",2,"regular_fraction",0.0104166666666667
"28119","S3.03","mr01","07dpi",2,"random_fraction",0.375
"28120","S3.03","mr01","07dpi",2.2,"aggregate_fraction",0.622448979591837
"28121","S3.03","mr01","07dpi",2.2,"regular_fraction",0.0102040816326531
"28122","S3.03","mr01","07dpi",2.2,"random_fraction",0.36734693877551
"28123","S3.03","mr01","07dpi",2.4,"aggregate_fraction",0.62
"28124","S3.03","mr01","07dpi",2.4,"regular_fraction",0.01
"28125","S3.03","mr01","07dpi",2.4,"random_fraction",0.37
"28126","S3.03","mr01","07dpi",2.6,"aggregate_fraction",0.623762376237624
"28127","S3.03","mr01","07dpi",2.6,"regular_fraction",0.0099009900990099
"28128","S3.03","mr01","07dpi",2.6,"random_fraction",0.366336633663366
"28129","S3.03","mr01","07dpi",2.8,"aggregate_fraction",0.613861386138614
"28130","S3.03","mr01","07dpi",2.8,"regular_fraction",0.0099009900990099
"28131","S3.03","mr01","07dpi",2.8,"random_fraction",0.376237623762376
"28132","S3.03","mr01","07dpi",3,"aggregate_fraction",0.613861386138614
"28133","S3.03","mr01","07dpi",3,"regular_fraction",0.0099009900990099
"28134","S3.03","mr01","07dpi",3,"random_fraction",0.376237623762376
"28135","S3.03","mr01","07dpi",3.2,"aggregate_fraction",0.633663366336634
"28136","S3.03","mr01","07dpi",3.2,"regular_fraction",0.0099009900990099
"28137","S3.03","mr01","07dpi",3.2,"random_fraction",0.356435643564356
"28138","S3.03","mr01","07dpi",3.4,"aggregate_fraction",0.623762376237624
"28139","S3.03","mr01","07dpi",3.4,"regular_fraction",0.0099009900990099
"28140","S3.03","mr01","07dpi",3.4,"random_fraction",0.366336633663366
"28141","S3.03","mr01","07dpi",3.6,"aggregate_fraction",0.623762376237624
"28142","S3.03","mr01","07dpi",3.6,"regular_fraction",0.0099009900990099
"28143","S3.03","mr01","07dpi",3.6,"random_fraction",0.366336633663366
"28144","S3.03","mr01","07dpi",3.8,"aggregate_fraction",0.613861386138614
"28145","S3.03","mr01","07dpi",3.8,"regular_fraction",0.0099009900990099
"28146","S3.03","mr01","07dpi",3.8,"random_fraction",0.376237623762376
"28147","S3.03","mr01","07dpi",4,"aggregate_fraction",0.594059405940594
"28148","S3.03","mr01","07dpi",4,"regular_fraction",0.0099009900990099
"28149","S3.03","mr01","07dpi",4,"random_fraction",0.396039603960396
"28150","S3.03","mr01","07dpi",4.2,"aggregate_fraction",0.613861386138614
"28151","S3.03","mr01","07dpi",4.2,"regular_fraction",0.0099009900990099
"28152","S3.03","mr01","07dpi",4.2,"random_fraction",0.376237623762376
"28153","S3.03","mr01","07dpi",4.4,"aggregate_fraction",0.613861386138614
"28154","S3.03","mr01","07dpi",4.4,"regular_fraction",0.0099009900990099
"28155","S3.03","mr01","07dpi",4.4,"random_fraction",0.376237623762376
"28156","S3.03","mr01","07dpi",4.6,"aggregate_fraction",0.594059405940594
"28157","S3.03","mr01","07dpi",4.6,"regular_fraction",0.0099009900990099
"28158","S3.03","mr01","07dpi",4.6,"random_fraction",0.396039603960396
"28159","S3.03","mr01","07dpi",4.8,"aggregate_fraction",0.594059405940594
"28160","S3.03","mr01","07dpi",4.8,"regular_fraction",0.0099009900990099
"28161","S3.03","mr01","07dpi",4.8,"random_fraction",0.396039603960396
"28162","S3.03","mr01","07dpi",5,"aggregate_fraction",0.594059405940594
"28163","S3.03","mr01","07dpi",5,"regular_fraction",0.0198019801980198
"28164","S3.03","mr01","07dpi",5,"random_fraction",0.386138613861386
"28165","S3.03","mr01","07dpi",5.2,"aggregate_fraction",0.594059405940594
"28166","S3.03","mr01","07dpi",5.2,"regular_fraction",0.0198019801980198
"28167","S3.03","mr01","07dpi",5.2,"random_fraction",0.386138613861386
"28168","S3.03","mr01","07dpi",5.4,"aggregate_fraction",0.574257425742574
"28169","S3.03","mr01","07dpi",5.4,"regular_fraction",0.0099009900990099
"28170","S3.03","mr01","07dpi",5.4,"random_fraction",0.415841584158416
"28171","S3.03","mr01","07dpi",5.6,"aggregate_fraction",0.584158415841584
"28172","S3.03","mr01","07dpi",5.6,"regular_fraction",0.0198019801980198
"28173","S3.03","mr01","07dpi",5.6,"random_fraction",0.396039603960396
"28174","S3.03","mr01","07dpi",5.8,"aggregate_fraction",0.594059405940594
"28175","S3.03","mr01","07dpi",5.8,"regular_fraction",0.0198019801980198
"28176","S3.03","mr01","07dpi",5.8,"random_fraction",0.386138613861386
"28177","S3.03","mr01","07dpi",6,"aggregate_fraction",0.594059405940594
"28178","S3.03","mr01","07dpi",6,"regular_fraction",0.0198019801980198
"28179","S3.03","mr01","07dpi",6,"random_fraction",0.386138613861386
"28180","S3.03","mr01","07dpi",6.2,"aggregate_fraction",0.603960396039604
"28181","S3.03","mr01","07dpi",6.2,"regular_fraction",0.0297029702970297
"28182","S3.03","mr01","07dpi",6.2,"random_fraction",0.366336633663366
"28183","S3.03","mr01","07dpi",6.4,"aggregate_fraction",0.594059405940594
